"","id","partner","age","age_o","goal","date","go_out","int_corr","length","met","like","prob","match"
"7404",7,6,24,26,"5",7,"3",0.31,"1","0",7,5,"0"
"7405",8,1,36,23,"3",5,"1",0.13,"1","0",7,6,"0"
"7406",8,2,36,24,"3",5,"1",-0.19,"1","0",7,6,"0"
"7407",8,3,36,25,"3",5,"1",0.25,"1","0",7,6,"0"
"7408",8,4,36,26,"3",5,"1",-0.06,"1","0",7,6,"1"
"7409",8,5,36,25,"3",5,"1",0.11,"1","0",7,7,"0"
"7410",8,6,36,26,"3",5,"1",-0.13,"1","0",7,8,"0"
"7411",1,1,28,25,"2",4,"2",-0.12,"1","0",3,7,"0"
"7412",1,2,28,26,"2",4,"2",0.03,"1",NA,NA,NA,"0"
"7413",1,3,28,26,"2",4,"2",0.37,"1","0",0,0,"0"
"7414",1,4,28,24,"2",4,"2",0.11,"1","0",5,2,"0"
"7415",1,5,28,23,"2",4,"2",0.39,"1","0",5,4,"1"
"7416",1,6,28,29,"2",4,"2",0.84,"1","0",5,0,"0"
"7417",1,7,28,22,"2",4,"2",0.67,"1","0",6,6,"1"
"7418",1,8,28,32,"2",4,"2",0.36,"1","0",5,0,"1"
"7419",1,9,28,22,"2",4,"2",0.58,"1","0",3,0,"0"
"7420",1,10,28,24,"2",4,"2",0.1,"1","0",5,5,"0"
"7421",1,11,28,23,"2",4,"2",0.15,"1",NA,NA,NA,"0"
"7422",1,12,28,23,"2",4,"2",0.43,"1","0",2,3,"0"
"7423",1,13,28,24,"2",4,"2",0.04,"1","0",NA,NA,"0"
"7424",1,14,28,23,"2",4,"2",-0.04,"1",NA,5,2,"0"
"7425",1,15,28,24,"2",4,"2",0.03,"1","0",6,3,"0"
"7426",1,16,28,30,"2",4,"2",0.52,"1","0",7,2,"1"
"7427",1,17,28,30,"2",4,"2",0.58,"1","0",5,4,"0"
"7428",1,18,28,30,"2",4,"2",0.23,"1","0",5,2,"1"
"7429",1,19,28,28,"2",4,"2",0.43,"1","0",5,2,"0"
"7430",1,20,28,30,"2",4,"2",0.65,"1","0",5,3,"0"
"7431",1,21,28,27,"2",4,"2",0.62,"1","0",4,3,"0"
"7432",1,22,28,25,"2",4,"2",0.68,"1","0",6,1,"1"
"7433",2,1,26,25,"2",7,"2",0.17,"1","0",7,4,"0"
"7434",2,2,26,26,"2",7,"2",0.04,"1","0",3,3,"0"
"7435",2,3,26,26,"2",7,"2",0.69,"1","1",9,9,"1"
"7436",2,4,26,24,"2",7,"2",0.5,"1","0",5,5,"0"
"7437",2,5,26,23,"2",7,"2",0.24,"1","0",7,5,"0"
"7438",2,6,26,29,"2",7,"2",0.36,"1","0",8,8,"1"
"7439",2,7,26,22,"2",7,"2",-0.04,"1",NA,NA,NA,"0"
"7440",2,8,26,32,"2",7,"2",0.57,"1","0",8,8,"1"
"7441",2,9,26,22,"2",7,"2",0.13,"1","0",5,5,"0"
"7442",2,10,26,24,"2",7,"2",0.36,"1","1",8,9,"1"
"7443",2,11,26,23,"2",7,"2",-0.32,"1","0",5,4,"0"
"7444",2,12,26,23,"2",7,"2",-0.14,"1","0",4,4,"0"
"7445",2,13,26,24,"2",7,"2",-0.07,"1","0",5,5,"0"
"7446",2,14,26,23,"2",7,"2",-0.18,"1","0",5,5,"0"
"7447",2,15,26,24,"2",7,"2",0.66,"1",NA,NA,NA,"0"
"7448",2,16,26,30,"2",7,"2",-0.04,"1","0",8,9,"1"
"7449",2,17,26,30,"2",7,"2",0.15,"1","0",4,4,"0"
"7450",2,18,26,30,"2",7,"2",0.07,"1","0",6,6,"0"
"7451",2,19,26,28,"2",7,"2",0.07,"1","0",8,8,"1"
"7452",2,20,26,30,"2",7,"2",0.43,"1","0",3,3,"0"
"7453",2,21,26,27,"2",7,"2",0.33,"1","0",4,4,"0"
"7454",2,22,26,25,"2",7,"2",0.63,"1","0",9,8,"1"
"7455",3,1,23,25,"2",7,"3",0.26,"1","0",6,6,"0"
"7456",3,2,23,26,"2",7,"3",-0.45,"1","0",4,5,"0"
"7457",3,3,23,26,"2",7,"3",0.6,"1","0",6,5,"0"
"7458",3,4,23,24,"2",7,"3",0.28,"1","1",7,7,"1"
"7459",3,5,23,23,"2",7,"3",0.24,"1","0",6,6,"1"
"7460",3,6,23,29,"2",7,"3",0.52,"1","0",7,6,"0"
"7461",3,7,23,22,"2",7,"3",0.36,"1","0",5,5,"0"
"7462",3,8,23,32,"2",7,"3",0.02,"1","0",4,4,"0"
"7463",3,9,23,22,"2",7,"3",0.02,"1","0",3,4,"0"
"7464",3,10,23,24,"2",7,"3",0.52,"1","0",4,5,"0"
"7465",3,11,23,23,"2",7,"3",-0.05,"1","0",5,5,"0"
"7466",3,12,23,23,"2",7,"3",-0.03,"1","0",3,5,"1"
"7467",3,13,23,24,"2",7,"3",-0.33,"1","0",5,5,"0"
"7468",3,14,23,23,"2",7,"3",-0.12,"1","0",4,4,"0"
"7469",3,15,23,24,"2",7,"3",0.16,"1",NA,NA,NA,"0"
"7470",3,16,23,30,"2",7,"3",-0.05,"1","0",6,5,"0"
"7471",3,17,23,30,"2",7,"3",0.37,"1","0",7,6,"0"
"7472",3,18,23,30,"2",7,"3",-0.2,"1","0",4,4,"1"
"7473",3,19,23,28,"2",7,"3",0.17,"1","0",5,4,"0"
"7474",3,20,23,30,"2",7,"3",0.48,"1","0",4,6,"0"
"7475",3,21,23,27,"2",7,"3",0.37,"1","0",7,5,"0"
"7476",3,22,23,25,"2",7,"3",0.83,"1","0",4,4,"0"
"7477",4,1,NA,25,"1",3,"2",0.22,"3","0",5,5,"0"
"7478",4,2,NA,26,"1",3,"2",-0.24,"3","0",5,5,"0"
"7479",4,3,NA,26,"1",3,"2",0.35,"3","0",6,5,"0"
"7480",4,4,NA,24,"1",3,"2",0.23,"3","0",5,6,"0"
"7481",4,5,NA,23,"1",3,"2",0.46,"3","0",5,6,"0"
"7482",4,6,NA,29,"1",3,"2",0.54,"3","0",4,7,"0"
"7483",4,7,NA,22,"1",3,"2",0.54,"3","0",7,7,"0"
"7484",4,8,NA,32,"1",3,"2",0.02,"3",NA,NA,NA,"0"
"7485",4,9,NA,22,"1",3,"2",0.08,"3","0",5,7,"0"
"7486",4,10,NA,24,"1",3,"2",0.45,"3",NA,NA,NA,"0"
"7487",4,11,NA,23,"1",3,"2",-0.19,"3","0",6,5,"0"
"7488",4,12,NA,23,"1",3,"2",0.3,"3","0",5,5,"0"
"7489",4,13,NA,24,"1",3,"2",-0.18,"3",NA,5,6,"0"
"7490",4,14,NA,23,"1",3,"2",0.09,"3","0",5,5,"0"
"7491",4,15,NA,24,"1",3,"2",0.02,"3","0",7,7,"0"
"7492",4,16,NA,30,"1",3,"2",-0.2,"3","0",7,7,"0"
"7493",4,17,NA,30,"1",3,"2",0.32,"3","0",7,8,"1"
"7494",4,18,NA,30,"1",3,"2",-0.19,"3",NA,NA,NA,"0"
"7495",4,19,NA,28,"1",3,"2",0.26,"3","0",5,5,"0"
"7496",4,20,NA,30,"1",3,"2",0.63,"3","0",6,8,"0"
"7497",4,21,NA,27,"1",3,"2",0.37,"3","0",5,5,"0"
"7498",4,22,NA,25,"1",3,"2",0.73,"3",NA,NA,NA,"0"
"7499",5,1,23,25,"2",6,"4",-0.05,NA,"0",6,4,"0"
"7500",5,2,23,26,"2",6,"4",0,NA,"0",2,2,"0"
"7501",5,3,23,26,"2",6,"4",0.12,NA,"0",5,5,"1"
"7502",5,4,23,24,"2",6,"4",-0.11,NA,"0",5,5,"0"
"7503",5,5,23,23,"2",6,"4",0.52,NA,"0",5,5,"1"
"7504",5,6,23,29,"2",6,"4",0.66,NA,"0",5,5,"0"
"7505",5,7,23,22,"2",6,"4",0.76,NA,"0",6,5,"1"
"7506",5,8,23,32,"2",6,"4",0.07,NA,"0",NA,9,"0"
"7507",5,9,23,22,"2",6,"4",0.45,NA,NA,8,9,"0"
"7508",5,10,23,24,"2",6,"4",0.02,NA,"0",6,5,"0"
"7509",5,11,23,23,"2",6,"4",-0.01,NA,NA,NA,NA,"0"
"7510",5,12,23,23,"2",6,"4",0.61,NA,"0",2,5,"0"
"7511",5,13,23,24,"2",6,"4",-0.15,NA,"0",2,2,"0"
"7512",5,14,23,23,"2",6,"4",0.02,NA,"0",2,2,"0"
"7513",5,15,23,24,"2",6,"4",-0.33,NA,"0",6,5,"0"
"7514",5,16,23,30,"2",6,"4",0,NA,"0",5,7,"1"
"7515",5,17,23,30,"2",6,"4",0.6,NA,"0",5,5,"0"
"7516",5,18,23,30,"2",6,"4",-0.1,NA,"0",5,5,"0"
"7517",5,19,23,28,"2",6,"4",0.34,NA,"0",5,2,"0"
"7518",5,20,23,30,"2",6,"4",0.73,NA,"0",6,5,"1"
"7519",5,21,23,27,"2",6,"4",0.58,NA,"0",3,5,"0"
"7520",5,22,23,25,"2",6,"4",0.55,NA,"0",7,5,"1"
"7521",6,1,23,25,"2",4,"3",0.21,"1","0",4,2,"0"
"7522",6,2,23,26,"2",4,"3",-0.04,"1","0",3,2,"0"
"7523",6,3,23,26,"2",4,"3",0.24,"1","0",7,6,"0"
"7524",6,4,23,24,"2",4,"3",0.06,"1","0",6,4,"0"
"7525",6,5,23,23,"2",4,"3",0.38,"1","0",6,4,"0"
"7526",6,6,23,29,"2",4,"3",0.55,"1","0",8,5,"0"
"7527",6,7,23,22,"2",4,"3",0.81,"1","0",3,2,"0"
"7528",6,8,23,32,"2",4,"3",-0.06,"1","1",5,8,"0"
"7529",6,9,23,22,"2",4,"3",0.34,"1","0",7,7,"0"
"7530",6,10,23,24,"2",4,"3",0.33,"1","0",5,2,"0"
"7531",6,11,23,23,"2",4,"3",0.02,"1","0",5,4,"0"
"7532",6,12,23,23,"2",4,"3",0.46,"1","0",7,5,"0"
"7533",6,13,23,24,"2",4,"3",-0.19,"1","0",6,3,"0"
"7534",6,14,23,23,"2",4,"3",-0.09,"1","0",6,4,"0"
"7535",6,15,23,24,"2",4,"3",-0.1,"1",NA,NA,NA,"0"
"7536",6,16,23,30,"2",4,"3",0.18,"1","0",8,6,"0"
"7537",6,17,23,30,"2",4,"3",0.65,"1","0",6,7,"0"
"7538",6,18,23,30,"2",4,"3",0.25,"1","0",8,5,"0"
"7539",6,19,23,28,"2",4,"3",0.46,"1","0",6,5,"0"
"7540",6,20,23,30,"2",4,"3",0.44,"1","0",7,6,"0"
"7541",6,21,23,27,"2",4,"3",0.44,"1","0",7,6,"0"
"7542",6,22,23,25,"2",4,"3",0.54,"1","0",7,4,"0"
"7543",7,1,23,25,"1",6,"3",0.65,"1","0",8,5,"0"
"7544",7,2,23,26,"1",6,"3",0.07,"1","0",8,5,"0"
"7545",7,3,23,26,"1",6,"3",0.6,"1","0",4,3,"0"
"7546",7,4,23,24,"1",6,"3",0.26,"1","0",6,4,"0"
"7547",7,5,23,23,"1",6,"3",-0.19,"1","0",7,6,"1"
"7548",7,6,23,29,"1",6,"3",0.32,"1","0",5,6,"0"
"7549",7,7,23,22,"1",6,"3",0.19,"1","0",4,3,"0"
"7550",7,8,23,32,"1",6,"3",-0.08,"1","0",7,5,"0"
"7551",7,9,23,22,"1",6,"3",0.27,"1","0",3,4,"0"
"7552",7,10,23,24,"1",6,"3",-0.11,"1","0",7,4,"0"
"7553",7,11,23,23,"1",6,"3",0.21,"1","0",5,3,"0"
"7554",7,12,23,23,"1",6,"3",-0.3,"1","0",3,6,"0"
"7555",7,13,23,24,"1",6,"3",-0.26,"1","0",5,4,"0"
"7556",7,14,23,23,"1",6,"3",-0.64,"1","0",5,3,"0"
"7557",7,15,23,24,"1",6,"3",0.27,"1",NA,NA,NA,"0"
"7558",7,16,23,30,"1",6,"3",0.26,"1","0",7,4,"0"
"7559",7,17,23,30,"1",6,"3",0.4,"1","0",6,4,"0"
"7560",7,18,23,30,"1",6,"3",0.29,"1","0",8,6,"0"
"7561",7,19,23,28,"1",6,"3",-0.22,"1","0",5,4,"0"
"7562",7,20,23,30,"1",6,"3",0.22,"1","0",6,5,"0"
"7563",7,21,23,27,"1",6,"3",0.16,"1","0",10,6,"0"
"7564",7,22,23,25,"1",6,"3",0.39,"1","0",7,5,"1"
"7565",8,1,27,25,"2",6,"3",-0.33,"1","0",6,7,"0"
"7566",8,2,27,26,"2",6,"3",-0.22,"1","0",3,5,"0"
"7567",8,3,27,26,"2",6,"3",0.03,"1","0",6,6,"0"
"7568",8,4,27,24,"2",6,"3",0.12,"1","0",4,5,"0"
"7569",8,5,27,23,"2",6,"3",0.46,"1","1",8,10,"1"
"7570",8,6,27,29,"2",6,"3",0.44,"1","0",7,7,"1"
"7571",8,7,27,22,"2",6,"3",0.62,"1","0",7,7,"0"
"7572",8,8,27,32,"2",6,"3",0.09,"1","0",7,7,"0"
"7573",8,9,27,22,"2",6,"3",0.12,"1","0",5,5,"0"
"7574",8,10,27,24,"2",6,"3",0.21,"1","0",4,4,"0"
"7575",8,11,27,23,"2",6,"3",-0.27,"1","0",4,5,"1"
"7576",8,12,27,23,"2",6,"3",0.58,"1","0",4,4,"0"
"7577",8,13,27,24,"2",6,"3",-0.05,"1","0",6,6,"0"
"7578",8,14,27,23,"2",6,"3",0.26,"1","0",4,4,"0"
"7579",8,15,27,24,"2",6,"3",-0.18,"1",NA,NA,NA,"0"
"7580",8,16,27,30,"2",6,"3",-0.07,"1","0",6,5,"0"
"7581",8,17,27,30,"2",6,"3",0.37,"1","0",6,5,"0"
"7582",8,18,27,30,"2",6,"3",-0.1,"1","0",6,6,"0"
"7583",8,19,27,28,"2",6,"3",0.49,"1","0",6,5,"1"
"7584",8,20,27,30,"2",6,"3",0.63,"1","0",4,4,"0"
"7585",8,21,27,27,"2",6,"3",0.53,"1","0",7,9,"1"
"7586",8,22,27,25,"2",6,"3",0.59,"1","0",7,6,"1"
"7587",9,1,30,25,"5",5,"3",0.05,"1","0",4,4,"0"
"7588",9,2,30,26,"5",5,"3",0,"1","0",8,3,"0"
"7589",9,3,30,26,"5",5,"3",0.3,"1",NA,NA,NA,"0"
"7590",9,4,30,24,"5",5,"3",-0.01,"1","0",4,4,"0"
"7591",9,5,30,23,"5",5,"3",0.18,"1","0",5,3,"0"
"7592",9,6,30,29,"5",5,"3",0.32,"1",NA,NA,NA,"0"
"7593",9,7,30,22,"5",5,"3",0.56,"1","0",4,5,"0"
"7594",9,8,30,32,"5",5,"3",0.27,"1","0",6,6,"0"
"7595",9,9,30,22,"5",5,"3",0.35,"1",NA,NA,NA,"0"
"7596",9,10,30,24,"5",5,"3",0.13,"1","0",6,9,"0"
"7597",9,11,30,23,"5",5,"3",-0.32,"1","0",5,7,"0"
"7598",9,12,30,23,"5",5,"3",0.27,"1",NA,NA,NA,"0"
"7599",9,13,30,24,"5",5,"3",-0.48,"1","0",4,5,"0"
"7600",9,14,30,23,"5",5,"3",-0.27,"1",NA,NA,NA,"0"
"7601",9,15,30,24,"5",5,"3",-0.13,"1","0",4,6,"0"
"7602",9,16,30,30,"5",5,"3",0.05,"1","0",6,8,"0"
"7603",9,17,30,30,"5",5,"3",0.49,"1","0",5,7,"0"
"7604",9,18,30,30,"5",5,"3",-0.01,"1","0",4,5,"0"
"7605",9,19,30,28,"5",5,"3",0.05,"1",NA,NA,NA,"0"
"7606",9,20,30,30,"5",5,"3",0.64,"1","0",4,5,"0"
"7607",9,21,30,27,"5",5,"3",0.43,"1","0",2,4,"0"
"7608",9,22,30,25,"5",5,"3",0.43,"1","0",3,6,"0"
"7609",10,1,23,25,"5",7,"2",-0.36,"3","0",3,6,"0"
"7610",10,2,23,26,"5",7,"2",0,"3","0",4,4,"0"
"7611",10,3,23,26,"5",7,"2",-0.06,"3","0",6,4,"0"
"7612",10,4,23,24,"5",7,"2",-0.23,"3","0",4,5,"0"
"7613",10,5,23,23,"5",7,"2",0.61,"3","0",7,7,"1"
"7614",10,6,23,29,"5",7,"2",0.61,"3","0",7,6,"0"
"7615",10,7,23,22,"5",7,"2",0.62,"3","0",7,7,"0"
"7616",10,8,23,32,"5",7,"2",0.13,"3","0",3,6,"0"
"7617",10,9,23,22,"5",7,"2",0.02,"3","0",5,6,"0"
"7618",10,10,23,24,"5",7,"2",0.21,"3","0",5,5,"0"
"7619",10,11,23,23,"5",7,"2",-0.04,"3","0",3,6,"0"
"7620",10,12,23,23,"5",7,"2",0.54,"3","0",5,5,"0"
"7621",10,13,23,24,"5",7,"2",0.12,"3","0",5,6,"0"
"7622",10,14,23,23,"5",7,"2",0.35,"3","0",4,6,"0"
"7623",10,15,23,24,"5",7,"2",-0.12,"3","0",5,5,"0"
"7624",10,16,23,30,"5",7,"2",-0.06,"3","0",6,5,"1"
"7625",10,17,23,30,"5",7,"2",0.24,"3","0",7,7,"1"
"7626",10,18,23,30,"5",7,"2",-0.1,"3","0",7,6,"1"
"7627",10,19,23,28,"5",7,"2",0.48,"3","0",6,5,"1"
"7628",10,20,23,30,"5",7,"2",0.65,"3","0",7,7,"1"
"7629",10,21,23,27,"5",7,"2",0.53,"3","0",6,6,"0"
"7630",10,22,23,25,"5",7,"2",0.47,"3","0",6,4,"0"
"7631",11,1,26,25,"2",4,"2",0.51,NA,"0",6,8,"0"
"7632",11,2,26,26,"2",4,"2",0.03,NA,"0",6,8,"0"
"7633",11,3,26,26,"2",4,"2",0.59,NA,"0",6,8,"0"
"7634",11,4,26,24,"2",4,"2",0.13,NA,"0",6,8,"0"
"7635",11,5,26,23,"2",4,"2",-0.04,NA,"0",6,8,"0"
"7636",11,6,26,29,"2",4,"2",0.33,NA,"0",6,8,"0"
"7637",11,7,26,22,"2",4,"2",0.25,NA,"0",6,8,"0"
"7638",11,8,26,32,"2",4,"2",0.21,NA,"0",6,8,"0"
"7639",11,9,26,22,"2",4,"2",0.25,NA,"0",6,8,"0"
"7640",11,10,26,24,"2",4,"2",0.18,NA,"0",6,8,"0"
"7641",11,11,26,23,"2",4,"2",-0.1,NA,"0",6,8,"0"
"7642",11,12,26,23,"2",4,"2",-0.25,NA,"0",6,8,"0"
"7643",11,13,26,24,"2",4,"2",-0.39,NA,"0",6,8,"0"
"7644",11,14,26,23,"2",4,"2",-0.73,NA,"0",6,8,"0"
"7645",11,15,26,24,"2",4,"2",0.4,NA,"0",6,8,"0"
"7646",11,16,26,30,"2",4,"2",0.18,NA,"0",6,8,"0"
"7647",11,17,26,30,"2",4,"2",0.6,NA,"0",6,8,"0"
"7648",11,18,26,30,"2",4,"2",0.27,NA,"0",6,8,"0"
"7649",11,19,26,28,"2",4,"2",-0.07,NA,"0",6,8,"0"
"7650",11,20,26,30,"2",4,"2",0.2,NA,"0",6,8,"0"
"7651",11,21,26,27,"2",4,"2",0.42,NA,NA,NA,NA,"0"
"7652",11,22,26,25,"2",4,"2",0.45,NA,NA,NA,NA,"0"
"7653",12,1,28,25,"1",7,"1",-0.12,"3","0",7,6,"0"
"7654",12,2,28,26,"1",7,"1",-0.05,"3","0",7,7,"0"
"7655",12,3,28,26,"1",7,"1",-0.11,"3","0",4,2,"0"
"7656",12,4,28,24,"1",7,"1",-0.09,"3","0",4,4,"0"
"7657",12,5,28,23,"1",7,"1",0.15,"3","0",5,5,"0"
"7658",12,6,28,29,"1",7,"1",0.41,"3",NA,NA,NA,"0"
"7659",12,7,28,22,"1",7,"1",0.55,"3","0",7,6,"0"
"7660",12,8,28,32,"1",7,"1",0.04,"3",NA,NA,NA,"0"
"7661",12,9,28,22,"1",7,"1",0.46,"3","0",5,2,"0"
"7662",12,10,28,24,"1",7,"1",-0.27,"3","0",5,6,"0"
"7663",12,11,28,23,"1",7,"1",-0.16,"3","0",6,4,"0"
"7664",12,12,28,23,"1",7,"1",0.43,"3","0",6,6,"0"
"7665",12,13,28,24,"1",7,"1",-0.19,"3","0",6,5,"0"
"7666",12,14,28,23,"1",7,"1",-0.24,"3","0",6,5,"0"
"7667",12,15,28,24,"1",7,"1",-0.34,"3","0",7,4,"0"
"7668",12,16,28,30,"1",7,"1",-0.11,"3",NA,NA,NA,"0"
"7669",12,17,28,30,"1",7,"1",0.44,"3","0",4,7,"0"
"7670",12,18,28,30,"1",7,"1",-0.27,"3","0",6,5,"0"
"7671",12,19,28,28,"1",7,"1",-0.1,"3","0",7,7,"0"
"7672",12,20,28,30,"1",7,"1",0.67,"3","0",6,5,"0"
"7673",12,21,28,27,"1",7,"1",0.49,"3","0",4,2,"0"
"7674",12,22,28,25,"1",7,"1",0.37,"3","0",5,2,"0"
"7675",13,1,26,25,"1",3,"1",0.36,"1","0",7,6,"0"
"7676",13,2,26,26,"1",3,"1",-0.16,"1","0",7,4,"0"
"7677",13,3,26,26,"1",3,"1",0.55,"1","0",8,4,"0"
"7678",13,4,26,24,"1",3,"1",0.25,"1","0",8,6,"1"
"7679",13,5,26,23,"1",3,"1",-0.18,"1","0",8,5,"1"
"7680",13,6,26,29,"1",3,"1",-0.04,"1","0",7,6,"0"
"7681",13,7,26,22,"1",3,"1",-0.06,"1","0",8,6,"0"
"7682",13,8,26,32,"1",3,"1",0.33,"1","0",8,6,"1"
"7683",13,9,26,22,"1",3,"1",-0.16,"1","0",7,4,"0"
"7684",13,10,26,24,"1",3,"1",0.36,"1","0",7,6,"0"
"7685",13,11,26,23,"1",3,"1",-0.37,"1","0",7,7,"0"
"7686",13,12,26,23,"1",3,"1",-0.38,"1","0",5,3,"0"
"7687",13,13,26,24,"1",3,"1",-0.47,"1","0",7,6,"0"
"7688",13,14,26,23,"1",3,"1",-0.34,"1",NA,NA,NA,"0"
"7689",13,15,26,24,"1",3,"1",0.32,"1","0",8,4,"1"
"7690",13,16,26,30,"1",3,"1",0.13,"1","0",8,6,"0"
"7691",13,17,26,30,"1",3,"1",-0.06,"1","0",7,5,"0"
"7692",13,18,26,30,"1",3,"1",0.1,"1","0",8,3,"1"
"7693",13,19,26,28,"1",3,"1",-0.27,"1",NA,NA,NA,"0"
"7694",13,20,26,30,"1",3,"1",-0.06,"1","0",7,6,"1"
"7695",13,21,26,27,"1",3,"1",-0.02,"1","0",8,6,"1"
"7696",13,22,26,25,"1",3,"1",0.27,"1","0",7,5,"0"
"7697",14,1,22,25,"1",6,"2",0.33,"3","0",5,6,"0"
"7698",14,2,22,26,"1",6,"2",0.19,"3","0",5,3,"0"
"7699",14,3,22,26,"1",6,"2",0.12,"3","0",8,6,"0"
"7700",14,4,22,24,"1",6,"2",0.14,"3","0",6,6,"0"
"7701",14,5,22,23,"1",6,"2",0.46,"3","0",7,6,"0"
"7702",14,6,22,29,"1",6,"2",0.57,"3","0",5,4,"0"
"7703",14,7,22,22,"1",6,"2",0.73,"3","0",8,6,"0"
"7704",14,8,22,32,"1",6,"2",-0.2,"3","0",8,7,"0"
"7705",14,9,22,22,"1",6,"2",0.57,"3","1",8,9,"1"
"7706",14,10,22,24,"1",6,"2",0.13,"3","0",6,5,"0"
"7707",14,11,22,23,"1",6,"2",0.09,"3","0",7,7,"0"
"7708",14,12,22,23,"1",6,"2",0.54,"3","0",7,7,"0"
"7709",14,13,22,24,"1",6,"2",-0.04,"3","0",5,3.5,"0"
"7710",14,14,22,23,"1",6,"2",-0.16,"3","0",7,6,"1"
"7711",14,15,22,24,"1",6,"2",-0.14,"3","0",8,6,"1"
"7712",14,16,22,30,"1",6,"2",-0.16,"3","0",9,7,"1"
"7713",14,17,22,30,"1",6,"2",0.67,"3","0",7,7,"0"
"7714",14,18,22,30,"1",6,"2",0.09,"3","0",2,1.5,"0"
"7715",14,19,22,28,"1",6,"2",0.29,"3","0",8,7,"1"
"7716",14,20,22,30,"1",6,"2",0.62,"3","0",1,6,"0"
"7717",14,21,22,27,"1",6,"2",0.4,"3","0",5,6,"0"
"7718",14,22,22,25,"1",6,"2",0.45,"3","0",7,4.5,"0"
"7719",15,1,27,25,"2",4,"3",-0.17,"1","0",4,5,"0"
"7720",15,2,27,26,"2",4,"3",0.48,"1","0",4,6,"1"
"7721",15,3,27,26,"2",4,"3",0.28,"1","1",5,3,"0"
"7722",15,4,27,24,"2",4,"3",0.14,"1",NA,6,5,"0"
"7723",15,5,27,23,"2",4,"3",0.52,"1","0",5,3,"0"
"7724",15,6,27,29,"2",4,"3",0.49,"1","0",7,6,"0"
"7725",15,7,27,22,"2",4,"3",0.14,"1","0",4,2,"0"
"7726",15,8,27,32,"2",4,"3",0.39,"1","0",NA,NA,"0"
"7727",15,9,27,22,"2",4,"3",-0.05,"1","0",4,3,"0"
"7728",15,10,27,24,"2",4,"3",0.19,"1","0",4,8,"0"
"7729",15,11,27,23,"2",4,"3",-0.06,"1","0",7,7,"0"
"7730",15,12,27,23,"2",4,"3",0.1,"1","0",5,5,"0"
"7731",15,13,27,24,"2",4,"3",0.36,"1","1",10,10,"0"
"7732",15,14,27,23,"2",4,"3",-0.07,"1","1",7,5,"1"
"7733",15,15,27,24,"2",4,"3",0.62,"1","0",5,5,"0"
"7734",15,16,27,30,"2",4,"3",0,"1","0",6,7,"0"
"7735",15,17,27,30,"2",4,"3",0.19,"1","0",5,4,"0"
"7736",15,18,27,30,"2",4,"3",0.48,"1",NA,2,3,"0"
"7737",15,19,27,28,"2",4,"3",0.4,"1","0",7,2,"0"
"7738",15,20,27,30,"2",4,"3",0.27,"1","0",2,1,"0"
"7739",15,21,27,27,"2",4,"3",0.55,"1","0",8,4,"0"
"7740",15,22,27,25,"2",4,"3",0.35,"1","0",7,2,"0"
"7741",16,1,25,25,"2",7,"4",-0.15,"3","0",7,3,"1"
"7742",16,2,25,26,"2",7,"4",-0.27,"3","0",4,5,"1"
"7743",16,3,25,26,"2",7,"4",0.21,"3","0",4,2,"0"
"7744",16,4,25,24,"2",7,"4",-0.17,"3","0",5,5,"1"
"7745",16,5,25,23,"2",7,"4",0.3,"3","0",8,3,"1"
"7746",16,6,25,29,"2",7,"4",0.51,"3","0",5,3,"1"
"7747",16,7,25,22,"2",7,"4",0.48,"3","0",5,3,"0"
"7748",16,8,25,32,"2",7,"4",0.37,"3","0",7,5,"1"
"7749",16,9,25,22,"2",7,"4",0.2,"3","0",7,4,"1"
"7750",16,10,25,24,"2",7,"4",0.04,"3","0",6,5,"0"
"7751",16,11,25,23,"2",7,"4",-0.2,"3","0",5,3,"0"
"7752",16,12,25,23,"2",7,"4",0.33,"3","0",6,6,"1"
"7753",16,13,25,24,"2",7,"4",-0.3,"3","0",6,4,"0"
"7754",16,14,25,23,"2",7,"4",0.11,"3","0",7,3,"0"
"7755",16,15,25,24,"2",7,"4",-0.12,"3",NA,NA,NA,"0"
"7756",16,16,25,30,"2",7,"4",0.02,"3","0",5,2,"1"
"7757",16,17,25,30,"2",7,"4",0.3,"3","0",8,4,"1"
"7758",16,18,25,30,"2",7,"4",-0.36,"3","0",6,4,"1"
"7759",16,19,25,28,"2",7,"4",0.16,"3","0",6,3,"1"
"7760",16,20,25,30,"2",7,"4",0.74,"3","0",6,4,"1"
"7761",16,21,25,27,"2",7,"4",0.46,"3","0",6,4,"0"
"7762",16,22,25,25,"2",7,"4",0.59,"3","0",5,2,"1"
"7763",17,1,24,25,"2",4,"1",0,"1","0",5,6,"0"
"7764",17,2,24,26,"2",4,"1",0.13,"1","0",6,4,"0"
"7765",17,3,24,26,"2",4,"1",0.11,"1","0",5,4,"0"
"7766",17,4,24,24,"2",4,"1",-0.4,"1","0",6,5,"0"
"7767",17,5,24,23,"2",4,"1",0.26,"1","0",7,5,"0"
"7768",17,6,24,29,"2",4,"1",0.52,"1","0",6,6,"0"
"7769",17,7,24,22,"2",4,"1",0.78,"1","0",9,7,"0"
"7770",17,8,24,32,"2",4,"1",-0.06,"1","0",9,9,"0"
"7771",17,9,24,22,"2",4,"1",0.1,"1","0",8,7,"0"
"7772",17,10,24,24,"2",4,"1",0.14,"1","0",6,6,"0"
"7773",17,11,24,23,"2",4,"1",0.25,"1","0",5,4,"0"
